,index,Name,Mass,Amp 44,Area 44,sample,age1,age2,age_end,path_name,path_num,age_lin,age_v1,age_v2,age_final,d13c,d18o,path_ma,d18o_pdb,age_ws,age_ws2,d13c_ma,d18o_ma,d18o_pdb_ma,d13c_ma2,d18o_ma2,d18o_pdb_ma2,d13c_ma3,d18o_ma3,d18o_pdb_ma3,d13c_std,d18o_std,d18o_pdb_std,d13c_no_tectonic,d18o_no_tectonic,d18o_pdb_no_tectonic,d13c_notec_ma,d18o_notec_ma,d18o_pdb_notec_ma,d13c_no_tectonic2,d18o_no_tectonic2,d18o_pdb_no_tectonic2,age_dt,d13c_suess,d13c_suess_ma,d13c_suess_ma2,d13c_suess_ma3,d13c_suess_std,d13c_suess_no_tectonic,d13c_suess_no_tectonic2,d13c_suess_notec_ma,d13c_sg_trend,d13c_no_tec_sg,d13c_suess_sg_trend,d13c_suess_no_tec_sg,d18o_sg_trend,d18o_no_tec_sg,d18o_pdb_sg_trend,d18o_pdb_no_tec_sg,age_final_month,SST,SSS,synthetic_d18o,Sea Level,ENSO
36,36,12 SPL A Path N 17A,0.294,15624.0,183.688,N 17A,,,,N,17,4.11111111111111,1930.8267777777778,1940.665531,1940.807466,-0.9785530797698602,25.87682509627871,-0.829368459318284,-4.879220888358688,1940.7672606666667,1940.74330075,-0.829368459318284,25.940379104475557,-4.81757286486766,-0.9304570679910744,25.866924691762527,-4.88882437974343,-0.9458938429274227,25.83587196424405,-4.918945835963627,0.27193991352041913,0.1445972026077634,0.14026073250156,-0.04809601177878575,0.009900404516184125,0.009603491384742036,0.10321291261802938,0.07629560898559973,0.07400750367212083,-0.032659236842437434,0.04095313203466233,0.039724947604939054,1940-10-22 12:46:52.838399265,-0.6545530797698602,-0.505368459318284,-0.6053275799355187,-0.6212477491357561,0.2702706348828008,-0.049225499834341546,-0.033305330634104124,0.10208551715506642,-0.939990042670726,-0.03856303709913422,-0.6641850453817267,0.009631965611866522,25.873092961674825,0.00373213460388655,-4.893656144178727,0.014435255820038684,10,,,,,
37,37,12 SPL A Path N 18A,0.234,12479.0,152.568,N 18A,,,,N,18,4.22222222222222,1930.937888888889,1940.777291,1940.908166,-0.7522529054931643,25.936535925788323,-0.7353941331895699,-4.821300786626068,1940.9276923333334,1940.856058277778,-0.7353941331895699,25.876054109374092,-4.879968753366037,-0.9346823138876699,25.86512857125405,-4.8905666345978585,-0.9478691244521846,25.83605538436835,-4.918767916608855,0.2669525064934197,0.1460574321509044,0.1416771697607021,0.1824294083945056,0.07140735453427283,0.06926584797179025,0.2027713963149694,0.009632157533149647,0.009343289128730762,0.19561621895902037,0.10048054141997298,0.09746712998278717,1940-11-28 09:19:48.518398020,-0.42825290549316425,-0.4112367615229034,-0.6088612781654478,-0.6224905542160735,0.2660815957745488,0.18060837267228352,0.19423764872290922,0.2011099087408951,-0.9457499051390335,0.1934969996458692,-0.6779919398923928,0.24973903439922857,25.876211204404434,0.06032472138388911,-4.893681169323485,0.07238038269741676,11,,,,,
38,38,12 SPL A Path N 19A,0.232,13142.0,154.98,N 19A,1.0,4.0,,N,19,4.33333333333333,1931.049,1940.88905,1941.067445,-0.4753764143056851,25.81480130605524,-0.7605799440935707,-4.9393845851133555,1941.0688183333332,1940.9687837499998,-0.7605799440935707,25.849449673072936,-4.905775322622524,-0.9493572066348734,25.86721259250625,-4.8885451131430155,-0.9451965562053702,25.849603250506654,-4.905626350976041,0.2564451422789776,0.14519770169166563,0.14084322261793603,0.4739807923291883,-0.05241128645100801,-0.05083947197034,0.18654270559174266,-0.01882544799597478,-0.018260872810574647,0.46982014189968513,-0.034801944451412936,-0.0337582341373146,1941-01-25 14:49:05.519997065,-0.15090429930568577,-0.4358839364269043,-0.6228511526904291,-0.6190983240248146,0.25602965846675696,0.47194685338474335,0.4681940247191288,0.18473515157322387,-0.9515027014489831,0.47612628714329797,-0.7010342441672344,0.5501299448615486,25.877628995948456,-0.06282768989321497,-4.893816640073757,-0.04556794503959871,1,,,,,
39,39,12 SPL A Path N 20A,0.27,13210.0,160.865,N 20A,,,,N,20,4.5,1931.2156666666667,1941.056689,1941.230844,-1.0541105124818626,25.797011787375236,-0.945929597520656,-4.956640596128146,1941.2437716666664,1941.0812863333335,-0.945929597520656,25.849642011610342,-4.9055887523178505,-0.9573284285333966,25.872484199446426,-4.883431601694972,-0.93979609370342,25.85544563158212,-4.899959182909029,0.2611867425501523,0.1353575689566278,0.13129819546362229,-0.09678208394846599,-0.07547241207118915,-0.07320899443317419,0.012873489877149277,-0.021711255910348132,-0.021060135345596365,-0.11431441877844262,-0.0584338442068848,-0.056681413219116905,1941-03-26 06:11:36.383997908,-0.728494604481863,-0.6202231958539898,-0.6301448331445078,-0.6129911269950865,0.2603660008303551,-0.09834977133735523,-0.11550347748677647,0.011396260506778463,-0.9492053552490627,-0.10490515723279992,-0.7123397770625755,-0.016154827419287532,25.873849680925858,-0.07683789355062132,-4.893208368281778,-0.06343222784636815,3,,,,,
40,40,12 SPL A Path N 21A,0.264,14706.0,176.709,N 21A,,,,N,21,4.66666666666666,1931.3823333333335,1941.224328,1941.433026,-1.3083018657744203,25.937112941400553,-1.190241406345528,-4.82074107571205,1941.3911586666666,1941.1941390555558,-1.190241406345528,25.90861810137601,-4.848381355484256,-0.9697236270251458,25.8743630106094,-4.881609136078775,-0.934103452714725,25.85468676857225,-4.900695287617234,0.26289586073539406,0.13283758909258744,0.1288537897957048,-0.3385782387492745,0.06274993079115276,0.060868060366725096,-0.22173018387437127,0.0343963240729425,0.0333647783139952,-0.37419841305969537,0.08242617282830267,0.07995421190518393,1941-06-08 01:18:27.935997700,-0.9812706837744208,-0.8635032956788614,-0.6418623832473681,-0.6066008226452805,0.2619579812172263,-0.33940830052705273,-0.37466986112914036,-0.22285057863363056,-0.9385714267540854,-0.36973043902033487,-0.7001355581992341,-0.2811351255751867,25.853308698344684,0.08380424305586942,-4.8945309666133765,0.0737898909013266,6,,,,,
41,41,12 SPL A Path N 22A,0.238,12507.0,151.741,N 22A,,,,N,22,4.83333333333333,1931.549,1941.391967,1941.509606,-1.2083118407803008,25.99172957535224,-1.1010953147822038,-4.767762394612571,1941.5100853333333,1941.306492916667,-1.1010953147822038,25.930569185965624,-4.827088583921484,-0.9784816118549275,25.875818121853378,-4.880197663621006,-0.9183719129653132,25.854626081426456,-4.900754154755521,0.2641788560490485,0.1314052704697294,0.12746442640834632,-0.2298302289253733,0.11591145349886389,0.1124352690084347,-0.12632440145851173,0.05501874522142577,0.053368733052233885,-0.2899399278149877,0.13710349392578536,0.13299176014295,1941-07-06 00:08:54.816002402,-0.8807445987803003,-0.7735247174488705,-0.6499509347438166,-0.590189735604202,0.26311008564416166,-0.23079366403648371,-0.29055486317609835,-0.12728741946777086,-0.9332838487020679,-0.2750279920782329,-0.7073137722667436,-0.17343082651355668,25.85291153677512,0.13881803857712072,-4.893759986335059,0.1259975917224878,7,,,,,
42,42,12 SPL A Path N 23A,0.306,16278.0,195.754,N 23A,,,4.0,N,23,5.0,1931.7156666666667,1941.559606,1941.587624,-0.7866722377918902,25.86286504114408,-0.8360851533330207,-4.892762281439833,1941.5895316666665,1941.4202401111115,-0.8360851533330207,25.94028179227837,-4.81766725867206,-0.9761075010910029,25.87647018976982,-4.8795651512213745,-0.913499011266836,25.858222687499335,-4.89726541089877,0.263511507112684,0.13181202208684617,0.1278589795444657,0.18943526329911264,-0.01360514862573936,-0.013197130218458142,0.14335389353609182,0.06589488902099916,0.06391870129925852,0.12682677347494575,0.00464235364474419,0.004503129458937494,1941-08-03 11:35:10.464000165,-0.45855886979189014,-0.507958431666354,-0.646898575952114,-0.5846591626279471,0.26226526423071433,0.18833970616022383,0.126100292836057,0.1422662931657215,-0.9401740528625683,0.15350181507067806,-0.7182085463923191,0.259649676600429,25.85827938802589,0.004585653118191146,-4.888883277631699,-0.003879003808133774,8,,,,,
43,43,12 SPL A Path N 24A,0.24,12014.0,143.245,N 24A,,,,N,24,5.11111111111111,1931.8267777777778,1941.671365,1941.671365,-0.513271381426871,25.966250760338784,-0.7422779692966349,-4.792477099963776,1941.680704333333,1941.5363515277777,-0.7422779692966349,25.909174217724416,-4.847841917065137,-0.9837280276614071,25.87087239814891,-4.884995065071575,-0.9083152498465168,25.858547102701195,-4.89695072490881,0.25810413588158104,0.12402008323358507,0.12030072093741385,0.4704566462345361,0.09537836218987295,0.09251796510779897,0.24020052564417138,0.03776518743660873,0.036632609465384526,0.3950438684196458,0.1077036576375896,0.10447362494503398,1941-09-03 01:09:26.639997583,-0.18457182642687153,-0.4135130389633015,-0.6538246638002959,-0.5788241266520724,0.2572787753875346,0.4692528373734244,0.39425230022520086,0.23905813122750472,-0.9401863790452247,0.4269149976183537,-0.7151798775410325,0.530608051114161,25.853550540288797,0.11270022004998737,-4.882211299053048,0.08973419908927216,9,,,,,
44,44,12 SPL A Path N 25A,.0.276,13083.0,160.111,N 25A,,,,N,25,5.22222222222222,1931.937888888889,1941.783124,1941.783124,-0.9268902886711432,25.898406851690392,-0.9038898876044935,-4.858286369791802,1941.7831243333333,1941.6541955833334,-0.9038898876044935,25.88233988952116,-4.873871483765584,-0.9875999560700086,25.8668845029447,-4.888863363298615,-0.9099654888845414,25.86654912462182,-4.889188683625591,0.25249600997902255,0.11719185960479377,0.11367727573524991,0.06070966739886541,0.0315223487456926,0.030576993506812755,0.0777798245734312,0.01515441540727617,0.014699934489213954,-0.016924799786601774,0.03185772706857293,0.030902313833788497,1941-10-13 20:09:58.464001369,-0.5974084206711429,-0.5744080172711602,-0.6569902708200087,-0.5798369922317637,0.25266143751087966,0.059581850148865856,-0.0175714284393792,0.0766504646938017,-0.9430520000459698,0.01616171137482658,-0.719371867146864,0.1219634464757211,25.855297993510217,0.04310885818017596,-4.868749058792165,0.010462689000362957,10,,,,,
45,45,12 SPL A Path N 26A,0.248,11818.0,138.748,N 26A,1.0,5.0,,N,26,5.33333333333333,1932.049,1941.894884,1941.894884,-1.2715079927154664,25.782362056534286,-1.0894405432249357,-4.970850981541176,1941.8895616666669,1941.772792611111,-1.0894405432249357,25.811853530202598,-4.942243957168178,-0.9736811528023586,25.863799521248023,-4.891855826394206,-0.9114282970888906,25.875990052733226,-4.880030888948245,0.2593130799282332,0.11711436435358721,0.11360210456662691,-0.2978268399131079,-0.08143746471373703,-0.07899515514696986,-0.11459743455247844,-0.05167587894549186,-0.050126119335914154,-0.3600796956265758,-0.09362799619893991,-0.09082009259293056,1941-11-23 15:11:01.824001491,-0.9412438047154661,-0.7592136115582687,-0.6423605112745809,-0.5806662842694461,0.25992654315421837,-0.29888329344088516,-0.36057752044602,-0.115690557941367,-0.9452487897396509,-0.32625920297581557,-0.7275813936749259,-0.21366241104054018,25.8588694189261,-0.07650736239181555,-4.858561705077984,-0.11228927646319153,11,,,,,
46,46,12 SPL A Path N 27A,0.292,15799.0,192.739,N 27A,,,,N,27,5.42857142857142,1932.144238095238,1941.990677,1941.990677,-1.0699233482881971,25.75479168238311,-1.2374452032335472,-4.997594520171557,1942.0268676666667,1941.891510611111,-1.2374452032335472,25.744334866347515,-5.007737736294245,-0.9632482171450043,25.859904203251542,-4.8956343238039715,-0.9131948917699209,25.88177715788651,-4.874417339078507,0.27422216190924326,0.11552715549483207,0.11206249610154573,-0.10667513114319283,-0.10511252086843115,-0.10196019636758535,-0.2715226742020361,-0.11623143719277824,-0.11274565639136529,-0.15672845651827627,-0.12698547550339967,-0.12317718109304998,1941-12-28 14:19:49.872000162,-0.7389886092881971,-0.9061921155668804,-0.6312183787561154,-0.5818134886588097,0.2758686731132812,-0.10777023053208168,-0.15717512062938743,-0.27229715246129504,-0.9493871300124526,-0.12053621827574457,-0.7203889316311214,-0.01859967765707571,25.856799759480317,-0.1020080770972065,-4.845395211392441,-0.15219930877911558,12,,,,,
47,47,12 SPL A Path N 28A,0.272,14819.0,172.305,N 28A,,,,N,28,5.52380952380952,1932.2394761904764,1942.086471,1942.195042,-1.3709042686969781,25.69585086012515,-1.246139863379035,-5.054767707170001,1942.1764506666666,1942.0096442499998,-1.246139863379035,25.73905551637414,-5.012858758561919,-0.9608382171471705,25.857995186121318,-4.89748608951046,-0.9163442273558409,25.89025166592632,-4.866196981534809,0.27521786134246173,0.11535281323098749,0.11189338236219377,-0.4100660515498076,-0.16214432599616657,-0.15728161765954063,-0.2836972438391128,-0.11882225652192584,-0.11525877704883136,-0.45456004134113726,-0.1944008058011697,-0.1885707256351914,1942-03-13 04:34:04.512001818,-1.0383439326969777,-0.913725150379035,-0.6281059992860594,-0.5843332433975076,0.2771681183877584,-0.4102379334109183,-0.4540106892994701,-0.2840103402928165,-0.946356676526035,-0.4245475921709432,-0.6916265118218092,-0.34671742087516844,25.830385040626194,-0.13453418050104204,-4.838403834440571,-0.21636387272942947,3,,,,,
48,48,12 SPL A Path N 29A,0.248,12649.0,154.197,N 29A,,,,N,29,5.61904761904761,1932.3347142857144,1942.182265,1942.343633,-1.2975919731519299,25.76652400661416,-1.284812331266269,-4.986214048344198,1942.320197,1942.1288440555554,-1.284812331266269,25.79541005473347,-4.958194292807986,-0.9632414243275917,25.85573392931534,-4.89967953122483,-0.91882480605299,25.900059779378424,-4.856683013405135,0.27307350177023804,0.11535292955290789,0.1118934951956197,-0.3343505488243381,-0.08920992270117978,-0.0865345171193681,-0.3222361191821617,-0.06306568746382268,-0.06117434749678067,-0.37876716709893987,-0.1335357727642652,-0.12953103493906326,1942-05-06 10:13:30.287998561,-0.9638429091519303,-0.951250755266269,-0.6298200522164807,-0.5861907157057679,0.2756408515176373,-0.33402285693544953,-0.3776521934461624,-0.32209102372845794,-0.9438568083775519,-0.35373516477437794,-0.6704416528963704,-0.2934012562555599,25.82049332899961,-0.053969322385452045,-4.834660999446453,-0.15155304889774524,5,,,,,
49,49,12 SPL A Path N 30A,0.224,13329.0,156.339,N 30A,,,,N,30,5.71428571428571,1932.4299523809525,1942.278058,1942.421916,-1.185940751949899,25.9238552974611,-1.1248891180468086,-4.833601122909759,1942.427753,1942.250501611111,-1.1248891180468086,25.894423256074305,-4.862150497375361,-0.9636489947775595,25.86169811115522,-4.893894215198325,-0.9273226654583403,25.90494361648953,-4.85194564256899,0.2731729667910107,0.11646138532531843,0.1129687083794161,-0.2222917571723395,0.0621571863058783,0.06029309228856672,-0.15865093566173924,0.030492660884309686,0.029578185984391325,-0.2586180864915587,0.018911680971569922,0.018344519659231118,1942-06-03 23:59:02.976000320,-0.8515654239498989,-0.7904670940468086,-0.6295531431108929,-0.5940748445972291,0.2755776639640293,-0.22201228083900593,-0.2574905793526697,-0.1583184636802575,-0.9519577371341897,-0.23398301481570927,-0.6602083726956032,-0.1913570512542957,25.819689992257764,0.10416530520333467,-4.83921157760545,0.005610454695691658,6,,,,,
50,50,12 SPL A Path N 31A,0.24,12743.0,155.034,N 31A,,,,N,31,5.8095238095238,1932.5251904761906,1942.373852,1942.51771,-0.8911346290385973,25.99289046414766,-0.9912483580671516,-4.766636320872127,1942.5095380000002,1942.3727871111114,-0.9912483580671516,25.993316286648138,-4.76622326878844,-0.9718241280500572,25.87435974509943,-4.8816123036561025,-0.9238904440585866,25.90666793233883,-4.850273038952008,0.28783009301365114,0.11627728924653924,0.11279013334204056,0.08068949901145994,0.11853071904823054,0.11497598278397536,-0.022296234811685484,0.12110617233877836,0.11747419823034022,0.032755815019989254,0.08622253180882922,0.08363671807988116,1942-07-08 23:08:22.560002496,-0.5559929490385966,-0.6561720540671513,-0.6370726957722795,-0.5900359503780311,0.2889437765328871,0.0810797467336829,0.0340430013394345,-0.02196975705242595,-0.956178508969835,0.06504387993123772,-0.6454382611914695,0.08944531215287288,25.82669091712648,0.16619954702117923,-4.842064999261367,0.0754286783892395,7,,,,,
51,51,12 SPL A Path N 32A,0.248,12869.0,151.609,N 32A,,,,N,32,5.9047619047619,1932.6204285714286,1942.469646,1942.588988,-0.8966696932129582,26.063203098335652,-0.8111329063031963,-4.698432362583432,1942.5912346666667,1942.4925802222226,-0.8111329063031963,25.87454413756257,-4.881433441122929,-0.9713832469387813,25.880572486673426,-4.875585882201911,-0.9213971463581873,25.904116303862175,-4.852748144090652,0.2873687957756674,0.12594971606699112,0.12217248408214738,0.07471355372582311,0.18263061166222627,0.17715351961847858,0.15597630151220798,-0.004478175243219103,-0.0043438747676729506,0.02472745314522906,0.1590867944734775,0.15431578150722025,1942-08-03 23:32:05.567999121,-0.5609577892129585,-0.4754030289698632,-0.6359810521610036,-0.5869432992054094,0.2878071351043431,0.07502326294804518,0.025985509992450972,0.15630349185480055,-0.9611155003333489,0.06444580712039072,-0.6375577619941851,0.07659997278122666,25.83471409687509,0.22848900146056295,-4.84488342612703,0.14645106354359783,8,,,,,
52,52,12 SPL A Path N 33A,0.266,12913.0,157.241,N 33A,,,5.0,N,33,6.0,1932.7156666666667,1942.56544,1942.667006,-0.6455943966580336,25.567538850204404,-0.7241651254225756,-5.179231639913226,1942.6689136666666,1942.6099157499998,-0.7241651254225756,25.855952609633192,-4.899467409129706,-0.9581202484573745,25.882134706644518,-4.874070513207753,-0.915537703746846,25.9052959969707,-4.851603829978452,0.2819259248251639,0.12747456022370535,0.12365159816260188,0.3125258517993409,-0.3145958564401141,-0.3051611267054728,0.23471951172404193,-0.02725799183882316,-0.026440524663574532,0.2699433070888123,-0.33775714676629676,-0.32762780993477403,1942-09-01 10:58:21.215996884,-0.3092583486580344,-0.3878138160892424,-0.622065814540708,-0.5804881539968461,0.28210337062393187,0.31280746588267355,0.27122980533881164,0.23501543774256026,-0.9685491338804305,0.32295473722239687,-0.6381576607899668,0.3288993121319324,25.84098376074538,-0.2734449105409773,-4.846205206561728,-0.33302643335149806,9,,,,,
53,53,12 SPL A Path N 34A,0.266,12900.0,156.85,N 34A,,,,N,34,6.11111111111111,1932.8267777777778,1942.677199,1942.750747,-0.6302312863967348,25.937115880359524,-0.6584116252793483,-4.820738224892459,1942.7554166666666,1942.7249471666667,-0.6584116252793483,25.741161117204737,-5.010816304700236,-0.9471504160436965,25.886924611098106,-4.8694242579887295,-0.9182369939166724,25.903123118870965,-4.853711543463973,0.2822554995967998,0.13154097738509413,0.12759606347332075,0.3169191296469618,0.05019126926141837,0.04868603309627062,0.2895601642686479,-0.14097531290338003,-0.13674746326940657,0.2880057075199376,0.0339927614885589,0.0329733185715142,1942-10-02 00:32:37.392001472,-0.2932253103967344,-0.3213682919460152,-0.6104408947936963,-0.5825888906805612,0.28242740033391894,0.31721558439696196,0.2893635802838268,0.2898933512501291,-0.9671711403968636,0.3369398540001288,-0.6263813929527432,0.3331560825560088,25.848519845982683,0.08859603437684171,-4.835920434345508,0.015182209453048934,10,,,,,
54,54,12 SPL A Path N 35A,0.264,13272.0,157.443,N 35A,,,,N,35,6.22222222222222,1932.937888888889,1942.788958,1942.848497,-0.6994091927832763,25.718828621050275,-0.7845448015737303,-5.0324790492950235,1942.853167,1942.8378500833335,-0.7845448015737303,25.833739957694746,-4.921013903636523,-0.9386447041429172,25.87734997258172,-4.878711753096006,-0.9205401861758185,25.901147031125824,-4.85562836833764,0.29256550625174577,0.1349923667724562,0.130943945692955,0.23923551135964094,-0.1585213515314443,-0.15376729619901752,0.16015352312053413,-0.04665863637785724,-0.04525934387288544,0.22113099339254216,-0.18231841007554905,-0.17685068095738377,1942-11-06 16:50:01.391998488,-0.36162121678327663,-0.4467194655737303,-0.6012782202540284,-0.5843080599674851,0.29347321868922926,0.2396570034707518,0.2226868431842085,0.1606118144631266,-0.9624905453617226,0.26308135257844634,-0.6167370187684523,0.2551158019851757,25.863937618811356,-0.14510899776108133,-4.83470415734993,-0.19777489194509368,11,,,,,
55,55,12 SPL A Path N 36A,0.226,9344.0,114.819,N 36A,1.0,6.0,,N,36,6.33333333333333,1933.049,1942.900718,1942.960257,-1.0239939255411796,25.84527537167443,-0.9899684867185125,-4.9098244367220865,1942.9560330000002,1942.9462876388889,-0.9899684867185125,25.75808952090486,-4.994395583827077,-0.9482998538961793,25.876921198537975,-4.879127668206177,-0.9239187029075637,25.893928271281055,-4.86263063757466,0.2995717368181828,0.13501859335732566,0.13096938574254416,-0.0756940716450003,-0.03164582686354578,-0.03069676851590941,-0.043382284762697156,-0.12544208087883865,-0.12168007287328327,-0.1000752226336159,-0.04865289960662622,-0.047193799147426496,1942-12-17 11:51:04.751998611,-0.68531186954118,-0.651320222718513,-0.6102747250628461,-0.5871106711020082,0.3000437110859226,-0.07503714447833387,-0.09820119843917174,-0.042759266929364236,-0.9523890170950012,-0.0716049084461784,-0.6125523576784777,-0.07275951186270224,25.87610611870639,-0.03083074703195976,-4.835903789752982,-0.07392064696910428,12,,,,,
