1996,9,9,707,0
1996,9,10,717,10
1996,9,11,728,21
1996,9,12,720,13
1996,9,13,693,-14
1996,9,14,696,-11
1996,9,15,709,2
1996,9,16,702,-5
1996,9,17,682,-25
1996,9,18,681,-26
1996,9,19,691,-16
1996,9,20,694,-13
1996,9,21,685,-22
1996,9,22,687,-20
1996,9,23,681,-26
1996,9,24,668,-39
1996,9,25,667,-40
1996,9,26,663,-44
1996,9,27,671,-36
1996,9,28,653,-54
1996,9,29,638,-69
1996,9,30,646,-61
1996,10,1,640,-67
1996,10,2,638,-69
1996,10,3,646,-61
1996,10,4,644,-63
1996,10,5,650,-57
1996,10,6,653,-54
1996,10,7,660,-47
1996,10,8,644,-63
1996,10,9,654,-53
1996,10,10,664,-43
1996,10,11,663,-44
1996,10,12,644,-63
1996,10,13,634,-73
1996,10,14,646,-61
1996,10,15,652,-55
1996,10,16,645,-62
1996,10,17,647,-60
1996,10,18,686,-21
1996,10,19,708,1
1996,10,20,686,-21
1996,10,21,676,-31
1996,10,22,690,-17
1996,10,23,723,16
1996,10,24,734,27
1996,10,25,703,-4
1996,10,26,695,-12
1996,10,27,712,5
1996,10,28,720,13
1996,10,29,703,-4
1996,10,30,695,-12
1996,10,31,708,1
1996,11,1,726,19
1996,11,2,736,29
1996,11,3,741,34
1996,11,4,736,29
1996,11,5,744,37
1996,11,6,730,23
1996,11,7,724,17
1996,11,8,727,20
1996,11,9,718,11
1996,11,10,700,-7
1996,11,11,682,-25
1996,11,12,688,-19
1996,11,13,701,-6
1996,11,14,684,-23
1996,11,15,669,-38
1996,11,16,698,-9
1996,11,17,715,8
1996,11,18,701,-6
1996,11,19,691,-16
1996,11,20,714,7
1996,11,21,740,33
1996,11,22,723,16
1996,11,23,673,-34
1996,11,24,665,-42
1996,11,25,665,-42
1996,11,26,670,-37
1996,11,27,663,-44
1996,11,28,653,-54
1996,11,29,656,-51
1996,11,30,652,-55
1996,12,1,656,-51
1996,12,2,677,-30
1996,12,3,693,-14
1996,12,4,698,-9
1996,12,5,703,-4
1996,12,6,720,13
1996,12,7,702,-5
1996,12,8,680,-27
1996,12,9,705,-2
1996,12,10,725,18
1996,12,11,713,6
1996,12,12,721,14
1996,12,13,719,12
1996,12,14,734,27
1996,12,15,750,43
1996,12,16,726,19
1996,12,17,711,4
